ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20211112,43.2,46,43.2,46,2775,43.79◆,39.29◆,31.95◆,25.93◆,2245◆,4776◆,2784◆,2357◆
20211115,46.7,50.6,46.7,50.6,5818,45.17◆,40.36◆,32.37◆,26.27◆,2922◆,4855◆,2867◆,2395◆
20211116,50.1,50.6,46,48.6,6982,46.09◆,41.32◆,32.80◆,26.60◆,4011◆,5026◆,2935◆,2442◆
20211117,47.3,49.8,46.5,46.8,4026,46.96◆,42.23◆,33.18◆,26.91◆,4286◆,5139◆,2981◆,2470◆
20211118,46.8,50.6,45.55,48.5,5732,48.10◆,43.17◆,33.60◆,27.24◆,5067◆,5274◆,3059◆,2514◆
20211119,48.4,48.55,46.1,46.2,3919,48.14◆,44.02◆,33.93◆,27.55◆,5296◆,5391◆,3093◆,2544◆
20211122,45.3,47.45,45,45.55,2578,47.13□,44.68◆,34.21◆,27.85◆,4648□,5210□,3111◆,2561◆
20211123,45.5,46.8,44.8,45.1,1991,46.43□,45.17◆,34.44◆,28.15◆,3649□,5165□,3024□,2575◆
20211124,45.1,45.5,43.1,43.35,2524,45.74□,45.39◆,34.60◆,28.43◆,3349□,4697□,2909□,2591◆
20211125,43.15,44.45,41,41,2613,44.24□,45.30□,34.74◆,28.69◆,2725□,4224□,2879□,2611◆
20211126,39,40,37.6,38.25,3487,42.65□,44.92□,34.84◆,28.93◆,2639□,3817□,2884◆,2638◆
20211129,36,42.05,36,42.05,3408,41.95□,44.64□,35.06◆,29.19◆,2805◆,3526□,2923◆,2663◆
20211130,42.5,45.5,41.5,43.05,5037,41.54□,44.65◆,35.33◆,29.47◆,3414◆,3455□,2974◆,2699◆
20211201,41.35,43.9,40.5,43.5,3690,41.57◆,44.55□,35.58◆,29.75◆,3647◆,3426□,3021◆,2725◆
20211213,73.4,73.4,73.4,73.4,1009,48.05◆,46.00◆,36.34◆,30.27◆,3326□,3323□,3030◆,2718□
20211214,80.7,80.7,73.2,80,5919,56.40◆,47.75◆,37.19◆,30.85◆,3813◆,3498◆,3116◆,2739◆
20211215,76,77.7,74.6,76,2320,63.19◆,49.36◆,37.99◆,31.39◆,3595□,3492□,3147◆,2751◆
20211216,77.5,77.5,71.2,73,2186,69.18◆,50.81◆,38.71◆,31.92◆,3025□,3525◆,3174◆,2763◆
20211217,71.5,73,70,70.1,1621,74.50◆,52.19◆,39.36◆,32.42◆,2611□,3473□,3181◆,2773◆
20211220,70.5,73.4,67.5,70.9,1426,74.00□,53.60◆,40.02◆,32.92◆,2695◆,3453□,3192◆,2772□
20211221,71.3,72.4,69.4,71.6,1099,72.32□,54.88◆,40.64◆,33.43◆,1731□,3369□,3186□,2754□
20211222,71.9,73.1,70.5,70.5,803,71.22□,55.87◆,41.26◆,33.92◆,1427□,3119□,3109□,2750□
20211223,72.8,77.5,72,77.5,3092,72.12◆,57.32◆,42.05◆,34.48◆,1608◆,2924□,3111◆,2763◆
20211224,77.5,83.7,76,83,5320,74.70◆,59.13◆,42.93◆,35.08◆,2348◆,2989◆,3174◆,2794◆
20211227,84,91.3,83.7,91.3,5271,78.78◆,61.27◆,43.97◆,35.68◆,3117◆,2966□,3242◆,2822◆
20211228,91.5,100,88.3,100,6374,84.46◆,63.96◆,45.16◆,36.36◆,4172◆,3089◆,3332◆,2867◆
20211229,90.9,102,90.3,96.1,4962,89.58◆,66.49◆,46.29◆,37.02◆,5004◆,3208◆,3398◆,2900◆
20211230,95,99,95,98,1731,93.68◆,69.13◆,47.45◆,37.69◆,4732□,3195□,3412◆,2903◆
20220103,99.6,99.6,94,94.1,1912,95.90◆,71.67◆,48.55◆,38.32◆,4050□,3164□,3428◆,2912◆
20220104,97.5,100,95.6,99,1853,97.44◆,74.57◆,49.74◆,38.98◆,3367□,3126□,3445◆,2913◆
20220105,99,102,97,98.1,1662,97.06□,77.56◆,50.92◆,39.61◆,2424□,3035□,3465◆,2897□
20220106,96.9,100,96,98,1115,97.44◆,80.36◆,52.07◆,40.23◆,1655□,2920□,3455□,2856□
20220107,99,99,93.8,93.8,1635,96.60□,82.90◆,53.19◆,40.80◆,1636□,2750□,3448□,2829□
20220110,88.2,93.8,88.2,90.3,1457,95.84□,85.24◆,54.26◆,41.35◆,1545□,2638□,3460◆,2822□
20220111,94.2,94.2,86.2,88,1601,93.64□,85.97◆,55.30◆,41.86◆,1494□,2668◆,3474◆,2813□
20220112,89,90.6,87.1,89.9,1015,92.00□,86.46◆,56.34◆,42.40◆,1365□,2423□,3469□,2801□
20220113,89,92,89,91.8,928,90.76□,87.25◆,57.42◆,42.96◆,1327□,2353□,3464□,2794□
20220114,89.5,92.6,82.7,83.1,3340,88.62□,87.76◆,58.36◆,43.44◆,1668◆,2411◆,3508◆,2813◆
20220117,78.5,86,75.5,83,1998,87.16□,88.40◆,59.32◆,43.93◆,1777◆,2430◆,3528◆,2824◆
20220118,81.5,85.5,80.8,84.8,1439,86.52□,89.10◆,60.33◆,44.41◆,1744□,2430◆,3531◆,2819□
20220119,85.4,93.2,85.4,93.2,3022,87.18◆,90.18◆,61.45◆,44.96◆,2146◆,2527◆,3557◆,2831◆
20220120,97.6,99.9,94.2,96.2,4584,88.06◆,91.46◆,62.57◆,45.51◆,2877◆,2716◆,3563◆,2842◆
20220121,93,97.1,90.3,92,2526,89.84◆,92.19◆,63.61◆,46.04◆,2714□,2687□,3546□,2842□
20220124,87.7,91.9,85.6,89.5,2136,91.14◆,92.51◆,64.62◆,46.56◆,2742◆,2528□,3552◆,2844◆
20220125,88,89.5,85,85,1633,91.18◆,92.20□,65.55◆,47.05◆,2780◆,2346□,3529□,2836□
20220126,84.1,86.8,83.5,83.5,996,89.24□,91.37□,66.45◆,47.54◆,2375□,2077□,3519□,2831□
