ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20191216,11,11.15,10.95,11,84,11.12□,11.09□,11.18□,11.81□,138◆,116□,218□,415□
20191217,11.05,11.1,10.95,11,183,11.06□,11.08□,11.17□,11.80□,114□,119◆,220◆,409□
20191218,10.95,11.1,10.95,11.1,98,11.04□,11.08,11.17□,11.77□,113□,119□,219□,391□
20191219,11.1,11.15,11,11.1,121,11.04,11.08□,11.17□,11.75□,119◆,120◆,218□,367□
20191220,11.2,11.3,11.1,11.2,174,11.08◆,11.09◆,11.16□,11.73□,132◆,122◆,212□,359□
20191223,11.6,11.6,11.25,11.35,414,11.15◆,11.10◆,11.16□,11.72□,198◆,137◆,214◆,355□
20191224,11.4,11.4,11.15,11.2,157,11.19◆,11.10◆,11.16□,11.70□,193□,142◆,215◆,350□
20191225,11.25,11.25,11.15,11.2,67,11.21◆,11.10◆,11.15□,11.69□,187□,142◆,212□,347□
20191226,11.15,11.2,11.1,11.2,95,11.23◆,11.11◆,11.15□,11.67□,182□,143◆,212◆,344□
20191227,11.1,11.2,11.1,11.15,74,11.22□,11.12◆,11.15□,11.65□,162□,141□,211□,341□
20191230,11.1,11.2,11.1,11.1,64,11.17□,11.12◆,11.14□,11.64□,92□,134□,210□,338□
20191231,11.15,11.15,11.05,11.1,119,11.15□,11.13◆,11.14□,11.62□,84□,134□,210□,335□
20200102,11.2,11.3,11.1,11.15,200,11.14□,11.14◆,11.14□,11.59□,111◆,140◆,211◆,302□
20200103,11.15,11.25,11.05,11.05,97,11.11□,11.14◆,11.14□,11.57□,111◆,140□,210□,279□
20200106,11.05,11.25,11,11.15,144,11.11,11.14□,11.14◆,11.55□,125◆,139□,209□,272□
20200107,11.3,11.3,11.05,11.1,137,11.11,11.14◆,11.14◆,11.53□,140◆,142◆,209◆,266□
20200108,11.05,11.35,11.05,11.15,166,11.12◆,11.13□,11.14◆,11.52□,149◆,135□,211◆,264□
20200109,11.1,11.15,11.05,11.1,114,11.11□,11.13□,11.14,11.50□,132□,135◆,210□,260□
20200110,11.1,11.15,11,11,105,11.10□,11.12□,11.14□,11.48□,133◆,136◆,210◆,257□
20200113,11.2,11.2,10.9,11.05,101,11.08□,11.12◆,11.14□,11.46□,125□,136□,210◆,254□
20200114,11,11.05,10.95,11,176,11.06□,11.12,11.14□,11.44□,133◆,140◆,212◆,252□
20200115,11.05,11.1,11,11,84,11.03□,11.12,11.14□,11.43□,116□,135□,212◆,249□
20200116,11,11.05,10.95,11.05,71,11.02□,11.12□,11.14,11.40□,108□,134□,209□,240□
20200117,11.15,11.15,11,11,119,11.02,11.12□,11.14◆,11.38□,110◆,134□,207□,233□
20200120,11.1,11.15,10.95,10.95,116,11.00□,11.10□,11.14,11.36□,113◆,131□,207□,232□
20200130,10.6,10.75,9.88,10,413,10.80□,11.04□,11.10□,11.33□,161◆,131□,172□,234◆
20200131,10,10.15,9.91,9.95,198,10.59□,10.97□,11.08□,11.31□,184◆,133◆,149□,230□
20200203,9.28,9.3,9.02,9.1,159,10.20□,10.87□,11.04□,11.27□,201◆,138◆,146□,229□
20200204,9.49,9.57,9.3,9.57,169,9.92□,10.79□,11.01□,11.24□,211◆,141◆,145□,228□
20200205,9.57,9.7,9.46,9.56,169,9.64□,10.71□,10.98□,11.21□,222◆,146◆,144□,227□
20200206,9.56,9.99,9.56,9.86,178,9.61□,10.65□,10.96□,11.19□,175□,152◆,144□,226□
20200207,10.1,10.1,9.86,9.87,120,9.59□,10.58□,10.94□,11.16□,159□,152◆,144□,218□
20200210,10,10.85,9.9,10.85,973,9.94◆,10.57□,10.93□,11.14□,322◆,191◆,156◆,219◆
20200211,10.6,10.9,10.55,10.85,605,10.20◆,10.56□,10.93□,11.12□,409◆,216◆,164◆,220◆
20200212,11,11.25,10.75,10.9,432,10.47◆,10.55□,10.92□,11.11□,462◆,230◆,170◆,215□
20200213,10.9,10.9,10.45,10.45,320,10.59◆,10.51□,10.91□,11.10□,490◆,240◆,173◆,210□
20200214,10.55,10.6,10.4,10.45,91,10.70◆,10.48□,10.90□,11.09□,484□,236□,173□,204□
20200217,10.45,10.5,10.3,10.35,74,10.60□,10.44□,10.89□,11.09□,305□,234□,171□,201□
20200218,10.45,10.5,10.3,10.35,95,10.50□,10.41□,10.88□,11.08□,203□,233□,169□,200□
20200219,10.5,10.6,10.45,10.45,99,10.41□,10.38□,10.87□,11.07□,136□,233□,169□,198□
20200220,10.45,10.45,10.35,10.4,55,10.40□,10.35□,10.86□,11.06□,83□,227□,161□,196□
20200221,10.4,10.6,10.3,10.35,90,10.38□,10.32□,10.84□,11.05□,83□,227◆,161□,196□
20200224,10.35,10.45,10.2,10.25,82,10.36□,10.28□,10.83□,11.04□,84◆,228◆,160□,194□
20200225,10,10.3,9.94,10.15,106,10.32□,10.23□,10.81□,11.03□,87◆,227□,160□,194□
20200226,10,10.25,10,10.1,93,10.25□,10.19□,10.79□,11.02□,85□,226□,160□,192□
20200227,10.25,10.25,9.9,9.9,184,10.15□,10.19□,10.77□,11.01□,111◆,215□,161◆,193◆
20200302,9.79,9.79,9.62,9.74,85,10.03□,10.18□,10.75□,11.00□,110□,209□,161◆,193□
20200303,9.82,9.95,9.8,9.8,118,9.94□,10.21◆,10.73□,10.98□,117◆,207□,162◆,191□
20200304,9.8,9.8,9.7,9.74,54,9.86□,10.22◆,10.71□,10.97□,107□,201□,162□,190□
20200305,10,10.35,10,10.1,116,9.86,10.25◆,10.69□,10.96□,112◆,199□,162◆,190□
20200306,9.9,9.91,9.8,9.9,73,9.86,10.25◆,10.67□,10.95□,89□,193□,160□,189□
20200309,9.8,9.8,9.45,9.45,165,9.80□,10.23□,10.65□,10.93□,105◆,196◆,160◆,190◆
20200310,8.9,9.2,8.9,9.13,214,9.67□,10.14□,10.62□,10.91□,125◆,158□,163◆,190◆
20200311,9.14,9.17,9,9,125,9.52□,10.05□,10.58□,10.89□,139◆,134□,163◆,190□
20200312,8.9,8.9,8.1,8.1,399,9.12□,9.91□,10.53□,10.87□,195◆,132□,167◆,192◆
20200313,7.3,7.49,7.29,7.37,334,8.61□,9.76□,10.47□,10.83□,248◆,133◆,171◆,193◆
20200316,7.4,7.4,6.64,6.7,300,8.06□,9.57□,10.39□,10.79□,275◆,143◆,171□,195◆
20200317,6.21,6.39,6.04,6.05,335,7.45□,9.35□,10.31□,10.75□,299◆,156◆,175◆,197◆
20200318,6.05,6.2,6.04,6.05,115,6.86□,9.14□,10.22□,10.70□,297□,157◆,176◆,197□
20200319,5.87,5.87,5.45,5.45,444,6.33□,8.89□,10.13□,10.66□,306◆,174◆,181◆,200◆
20200320,5.55,5.99,5.55,5.86,255,6.02□,8.66□,10.04□,10.61□,290□,184◆,184◆,201◆
20200323,5.5,5.8,5.5,5.75,74,5.83□,8.43□,9.96□,10.57□,245□,184□,182□,201□
20200324,5.64,6,5.64,5.95,103,5.81□,8.22□,9.87□,10.52□,198□,185◆,182◆,201□
20200325,6.15,6.38,6.15,6.2,153,5.84◆,8.02□,9.79□,10.48□,206◆,187◆,183◆,200□
20200326,6.35,6.35,6.19,6.25,138,6.00◆,7.83□,9.71□,10.43□,145□,189◆,182□,197□
20200327,6.37,6.63,6.35,6.55,322,6.14◆,7.66□,9.63□,10.39□,158◆,196◆,181□,197◆
20200330,6.38,6.48,6.36,6.45,82,6.28◆,7.49□,9.55□,10.35□,160◆,196□,179□,197□
20200331,6.57,6.57,6.4,6.4,92,6.37◆,7.32□,9.47□,10.31□,158□,195□,180◆,196□
20200401,6.39,6.47,6.39,6.47,84,6.43◆,7.16□,9.39□,10.27□,144□,196◆,180□,196□
20200406,6.47,6.47,6.33,6.44,155,6.46◆,6.98□,9.31□,10.23□,147◆,198◆,181◆,196◆
20200407,6.76,6.76,6.5,6.61,120,6.48◆,6.81□,9.24□,10.19□,107□,201◆,182◆,196◆
20200408,6.61,7.2,6.61,6.93,304,6.57◆,6.69□,9.17□,10.15□,151◆,208◆,185◆,197◆
20200409,7.12,7.62,7.11,7.62,707,6.82◆,6.61□,9.11□,10.12□,274◆,232◆,193◆,202◆
20200410,7.6,8.37,7.3,8.15,943,7.15◆,6.57□,9.06□,10.10□,446◆,273◆,208◆,209◆
20200413,8.16,8.25,7.77,7.82,343,7.43◆,6.55□,9.00□,10.07□,484◆,270□,211◆,210◆
20200414,7.76,8,7.76,7.92,157,7.69◆,6.58◆,8.95□,10.05□,491◆,261□,211◆,210◆
20200415,7.92,8.06,7.9,7.95,257,7.89◆,6.64◆,8.90□,10.02□,482□,259□,213◆,212◆
20200416,7.95,7.95,7.71,7.85,124,7.94◆,6.73◆,8.84□,9.99□,365□,249□,213◆,211□
20200417,7.9,8,7.88,7.88,236,7.89□,6.83◆,8.79□,9.97□,224□,255◆,215◆,212◆
20200420,7.9,8.1,7.9,7.91,226,7.90◆,6.95◆,8.74□,9.94□,200□,244□,217◆,214◆
20200421,7.85,7.85,7.62,7.77,158,7.87□,7.04◆,8.68□,9.91□,200◆,239□,217□,214◆
20200422,7.65,7.65,7.47,7.65,82,7.81□,7.14◆,8.63□,9.88□,165□,239◆,217□,214
20200423,7.85,7.96,7.75,7.8,98,7.80□,7.23◆,8.57□,9.85□,160□,239□,217◆,213□
20200424,7.9,7.97,7.8,7.81,137,7.79□,7.31◆,8.52□,9.83□,140□,238□,218◆,212□
20200427,7.83,7.99,7.83,7.99,174,7.81◆,7.40◆,8.47□,9.80□,130□,240◆,219◆,213◆
20200428,7.95,8.3,7.91,8.2,199,7.89◆,7.48◆,8.44□,9.77□,138◆,234□,215□,193□
20200429,8.33,8.99,8.3,8.86,498,8.13◆,7.60◆,8.42□,9.75□,221◆,255◆,220◆,185□
20200430,9.1,9.38,8.96,8.96,505,8.37◆,7.73◆,8.42□,9.73□,303◆,275◆,226◆,186◆
20200504,8.9,9.47,8.71,9,374,8.60◆,7.86◆,8.41□,9.71□,350◆,290◆,229◆,187◆
20200505,9.02,9.06,8.6,8.74,284,8.75◆,7.97◆,8.40□,9.69□,372◆,296◆,231◆,188◆
20200506,8.88,8.88,8.65,8.72,127,8.86◆,8.08◆,8.38□,9.67□,358□,297◆,230□,187□
20200507,8.87,8.88,8.66,8.73,231,8.83□,8.17◆,8.36□,9.65□,304□,293□,232◆,188◆
20200508,9.08,9.5,8.9,9.29,603,8.90◆,8.25◆,8.33□,9.63□,324◆,288□,226□,191◆
20200511,9.49,10.2,9.49,10.15,1512,9.13◆,8.35◆,8.32□,9.62□,552◆,316◆,241◆,202◆
20200512,9.98,10,9.7,9.91,721,9.36◆,8.46◆,8.31□,9.62□,639◆,335◆,246◆,208◆
20200513,9.83,10.2,9.76,9.93,478,9.60◆,8.56◆,8.30□,9.61□,709◆,351◆,248◆,211◆
20200514,9.98,9.98,9.7,9.72,287,9.80◆,8.64◆,8.29□,9.59□,720◆,353◆,252◆,212◆
20200515,9.9,9.98,9.68,9.7,223,9.88◆,8.74◆,8.27□,9.58□,644□,358◆,254◆,212◆
20200518,9.94,9.94,8.95,9.3,266,9.71□,8.81◆,8.26□,9.57□,395□,359◆,257◆,213◆
20200519,9.22,9.45,9.2,9.25,180,9.58□,8.88◆,8.24□,9.55□,287□,357□,258◆,214◆
20200520,9.38,9.4,9.19,9.21,112,9.44□,8.95◆,8.22□,9.54□,214□,355□,259◆,210□
20200521,9.21,9.4,9.2,9.34,178,9.36□,9.03◆,8.20□,9.52□,192□,359◆,261◆,211◆
20200522,9.34,9.34,9.15,9.15,203,9.25□,9.10◆,8.18□,9.50□,188□,365◆,263◆,212◆
20200525,9.03,9.11,8.9,9.02,301,9.20□,9.16◆,8.16□,9.49□,195◆,373◆,266◆,213◆
20200526,9.04,9.2,9.02,9.1,174,9.17□,9.22◆,8.15□,9.47□,194□,373,267◆,214◆
20200527,9.1,9.3,9.03,9.24,194,9.17◆,9.27◆,8.14□,9.45□,210◆,373□,268◆,214◆
20200528,9.2,9.37,9.06,9.2,150,9.14□,9.28◆,8.13□,9.44□,205□,355□,269◆,215◆
20200529,9.25,10.1,9.25,10.1,1747,9.33◆,9.34◆,8.13◆,9.43□,513◆,417◆,296◆,229◆
20200601,10.15,10.15,9.8,9.98,963,9.53◆,9.39◆,8.14◆,9.42□,646◆,447◆,311◆,236◆
20200602,10.05,10.35,9.86,9.95,606,9.70◆,9.45◆,8.13□,9.41□,732◆,463◆,319◆,241◆
20200603,9.93,10,9.8,9.86,231,9.82◆,9.51◆,8.13□,9.40□,740◆,468◆,322◆,241◆
20200604,9.99,10,9.8,9.82,240,9.94◆,9.56◆,8.14◆,9.39□,758◆,469◆,323◆,242◆
20200605,9.82,9.95,9.7,9.89,221,9.90□,9.59◆,8.15◆,9.38□,452□,449□,323◆,243◆
20200608,9.9,9.9,9.75,9.82,134,9.87□,9.58□,8.17◆,9.37□,287□,381□,323◆,243◆
20200609,9.89,9.91,9.78,9.8,233,9.84□,9.57□,8.19◆,9.36□,212□,356□,321□,244◆
20200610,9.8,9.87,9.79,9.8,138,9.83□,9.56□,8.23◆,9.35□,193□,339□,317□,244◆
20200611,9.82,9.99,9.33,9.33,309,9.73□,9.54□,8.28◆,9.34□,207◆,340◆,317◆,244◆
20200612,9.06,9.33,9.02,9.25,158,9.60□,9.52□,8.33◆,9.32□,195□,337□,314□,245◆
20200615,9.28,9.56,9.26,9.38,92,9.51□,9.53◆,8.39◆,9.30□,186□,328□,314□,245◆
20200616,9.4,9.44,9.36,9.44,102,9.44□,9.54◆,8.45◆,9.29□,160□,324□,308□,245□
20200617,9.59,9.59,9.37,9.44,141,9.37□,9.55◆,8.51◆,9.28□,161◆,326◆,307□,245◆
20200618,9.41,9.5,9.35,9.47,74,9.40◆,9.55◆,8.57◆,9.27□,114□,321□,307,244□
20200619,9.46,9.46,9.3,9.4,125,9.43◆,9.57◆,8.63◆,9.25□,107□,317□,307◆,245◆
20200622,9.44,9.46,9.11,9.37,116,9.43□,9.58◆,8.69◆,9.24□,112◆,308□,306□,245□
20200623,9.37,9.39,9.27,9.35,204,9.41□,9.60◆,8.74◆,9.22□,132◆,309◆,307◆,245◆
20200624,9.32,9.32,9.27,9.29,120,9.38□,9.60◆,8.78◆,9.20□,128□,305□,304□,242□
20200629,9.4,9.5,9.23,9.34,90,9.35□,9.61◆,8.83◆,9.19□,131◆,302□,304◆,242□
20200630,9.34,9.38,9.25,9.33,144,9.34□,9.57□,8.88◆,9.17□,135◆,222□,305◆,242◆
20200701,9.3,9.34,9,9.3,232,9.32□,9.53□,8.93◆,9.16□,158◆,186□,307◆,244◆
20200702,9.3,9.45,9.2,9.31,302,9.32□,9.50□,8.97◆,9.14□,178◆,170□,310◆,245◆
20200703,9.32,9.42,9.25,9.4,226,9.34◆,9.48□,9.02◆,9.13□,199◆,170□,312◆,247◆
20200706,9.36,10.2,9.35,9.68,492,9.41◆,9.47□,9.07◆,9.12□,279◆,183◆,315◆,250◆
20200707,9.9,10.6,9.54,10.6,2654,9.66◆,9.51◆,9.12◆,9.11□,781◆,304◆,347◆,270◆
20200708,10.7,11.65,10.1,11.65,3742,10.13◆,9.60◆,9.17◆,9.12◆,1483◆,485◆,394◆,301◆
20200709,12.15,12.2,11.3,12.1,3510,10.69◆,9.71◆,9.25◆,9.12◆,2125◆,649◆,447◆,329◆
20200710,12,12,11,11.1,1228,11.03◆,9.78◆,9.30◆,9.12,2325◆,703◆,465◆,338◆
20200713,11,11.4,10.9,11,658,11.29◆,9.86◆,9.35◆,9.12□,2359◆,721◆,471◆,342◆
20200714,11,11,10.4,10.5,561,11.27□,9.92◆,9.39◆,9.12□,1940□,741◆,479◆,346◆
20200715,10.5,10.75,10.45,10.5,251,11.04□,9.98◆,9.44◆,9.11□,1242□,749◆,479◆,347◆
20200716,10.7,10.8,10.45,10.5,288,10.72□,10.03◆,9.48◆,9.11□,597□,758◆,480◆,348◆
20200717,10.6,10.6,10.05,10.2,333,10.54□,10.07◆,9.52◆,9.10□,418□,768◆,483◆,350◆
20200720,10,10.15,9.72,10.15,337,10.37□,10.10◆,9.56◆,9.10□,354□,781◆,487◆,352◆
20200721,10.1,10.3,10,10.25,245,10.32□,10.15◆,9.60◆,9.09□,291□,787◆,489◆,353◆
20200722,10.35,10.35,10.05,10.05,234,10.23□,10.18◆,9.64◆,9.08□,288□,793◆,491◆,354◆
20200723,10.2,10.2,10.05,10.1,130,10.15□,10.22◆,9.68◆,9.07□,256□,789□,490□,354◆
20200724,10.15,11.1,9.9,11.1,1104,10.33◆,10.31◆,9.72◆,9.08◆,410◆,838◆,505◆,360◆
20200727,11.4,11.5,10.6,11.25,1656,10.55◆,10.40◆,9.76◆,9.09◆,674◆,916◆,525◆,372◆
20200728,11.2,11.85,10.65,11.2,1404,10.74◆,10.50◆,9.80◆,9.11◆,906◆,979◆,540◆,383◆
20200729,11.05,11.5,10.7,10.8,703,10.89◆,10.57◆,9.83◆,9.12◆,1000◆,1003◆,545◆,387◆
20200730,10.9,11.05,10.7,10.7,449,11.01◆,10.64◆,9.86◆,9.13◆,1063◆,1010◆,548◆,389◆
20200731,10.8,10.9,10.7,10.85,139,10.96□,10.72◆,9.90◆,9.14◆,870□,1006□,548◆,389□
20200803,10.95,11.05,10.65,10.65,207,10.84□,10.76◆,9.93◆,9.15◆,581□,992□,548□,390◆
20200804,10.6,10.8,10.55,10.6,225,10.72□,10.76,9.95◆,9.14□,345□,870□,541□,384□
20200805,10.7,10.8,10.55,10.8,161,10.72,10.72□,9.96◆,9.14□,236□,691□,519□,380□
20200806,10.9,11,10.6,10.6,226,10.70□,10.65□,9.98◆,9.14□,192□,527□,511□,378□
20200807,10.6,10.7,10.5,10.55,151,10.64□,10.62□,9.99◆,9.14◆,194◆,473□,505□,377□
20200810,10.9,11.3,10.7,11.3,914,10.77◆,10.63◆,10.01◆,9.15◆,336◆,486◆,516◆,384◆
20200811,11.5,11.5,11,11.1,396,10.87◆,10.66◆,10.04◆,9.16◆,370◆,478□,519◆,386◆
20200812,11.1,11.8,10.8,11.65,1227,11.04◆,10.72◆,10.08◆,9.17◆,583◆,527◆,535◆,396◆
20200813,11.85,12.8,11.3,12.75,3567,11.47◆,10.83◆,10.13◆,9.19◆,1251◆,691◆,591◆,425◆
20200814,12.1,13.1,11.9,12.75,4022,11.91◆,10.96◆,10.19◆,9.21◆,2025◆,875◆,656◆,458◆
20200817,12.55,12.75,12.1,12.15,1697,12.08◆,11.06◆,10.24◆,9.22◆,2182◆,943◆,681◆,471◆
20200818,12.3,12.35,11.7,12.15,987,12.29◆,11.16◆,10.29◆,9.24◆,2300◆,980◆,695◆,479◆
20200819,12.55,13.35,12.55,13.35,2364,12.63◆,11.32◆,10.36◆,9.26◆,2528◆,1087◆,729◆,498◆
20200820,14,14.55,12.2,14.5,6095,12.98◆,11.54◆,10.45◆,9.30◆,3033◆,1385◆,828◆,548◆
20200821,14,15.35,13.5,14.5,3956,13.33◆,11.71◆,10.54◆,9.34◆,3020□,1527◆,890◆,579◆
20200824,14.35,14.35,13.5,13.95,1558,13.69◆,11.85◆,10.62◆,9.37◆,2992□,1523□,914◆,591◆
20200825,13.8,14.4,13.7,13.85,1198,14.03◆,11.98◆,10.68◆,9.41◆,3034◆,1512□,905□,600◆
20200826,13.95,15.2,13.85,15.15,3036,14.39◆,12.20◆,10.77◆,9.45◆,3169◆,1629◆,939◆,625◆
20200827,14.9,15.45,14.6,14.7,3359,14.43◆,12.40◆,10.85◆,9.49◆,2622□,1774◆,985◆,652◆
20200828,14.6,14.7,13.85,14.2,1433,14.37□,12.56◆,10.92◆,9.53◆,2117□,1839◆,1005◆,663◆
20200831,14.5,14.5,13.9,13.9,922,14.36□,12.73◆,10.99◆,9.56◆,1990□,1875◆,1016◆,670◆
20200901,14.05,14.9,14.05,14.6,1600,14.51◆,12.93◆,11.07◆,9.61◆,2070◆,1944◆,1039◆,681◆
20200902,14.7,14.75,14.2,14.3,1108,14.34□,13.10◆,11.14◆,9.65◆,1685□,1991◆,1056◆,689◆
20200903,14.7,14.7,13.8,13.9,1391,14.18□,13.27◆,11.21◆,9.70◆,1291□,2049◆,1075◆,698◆
20200904,13.65,14.15,13.45,13.8,771,14.10□,13.43◆,11.27◆,9.75◆,1159□,2080◆,1086◆,701◆
20200907,13.8,14.15,13.8,13.85,657,14.09□,13.56◆,11.35◆,9.81◆,1106□,2067□,1091◆,704◆
20200908,13.9,14.25,13.7,13.85,726,13.94□,13.69◆,11.43◆,9.88◆,931□,2084◆,1101◆,708◆
20200909,13.45,13.7,13,13.1,1491,13.70□,13.77◆,11.49◆,9.94◆,1007◆,2097◆,1124◆,719◆
20200910,13.45,13.45,12.6,12.7,1222,13.46□,13.76□,11.54◆,10.00◆,974□,1980□,1143◆,726◆
20200911,12.7,12.85,12.4,12.5,619,13.20□,13.75□,11.59◆,10.05◆,943□,1810□,1151◆,729◆
20200914,12.7,13.6,12.15,13.6,1159,13.15□,13.82◆,11.66◆,10.12◆,1044◆,1783□,1169◆,738◆
20200915,13.65,14.15,13.2,13.4,1325,13.06□,13.89◆,11.73◆,10.18◆,1163◆,1800◆,1189◆,748◆
20200916,13.55,13.55,13.1,13.35,460,13.11◆,13.89,11.80◆,10.24◆,957□,1704□,1195◆,750◆
20200917,13.4,13.45,13.15,13.3,293,13.23◆,13.83□,11.86◆,10.30◆,771□,1414□,1196◆,752◆
20200918,13.45,13.5,13.2,13.25,305,13.38◆,13.76□,11.93◆,10.36◆,709□,1232□,1199◆,752□
20200921,13.65,14.55,13.65,14.55,3461,13.57◆,13.79◆,12.01◆,10.42◆,1169◆,1327◆,1255◆,780◆
20200922,14.1,16,14,16,7598,14.09◆,13.90◆,12.13◆,10.50◆,2424◆,1647◆,1380◆,842◆
20200923,16.1,17.45,15.8,16.7,6412,14.76◆,13.98◆,12.25◆,10.59◆,3614◆,1816◆,1483◆,895◆
20200924,16,16.15,15.2,15.95,2797,15.29◆,14.04◆,12.36◆,10.67◆,4115◆,1788□,1524◆,917◆
20200925,15.85,15.95,14.4,14.5,3104,15.54◆,14.06◆,12.44◆,10.73◆,4675◆,1871◆,1572◆,942◆
20200928,14.5,15,13.8,13.95,1309,15.42□,14.06◆,12.52◆,10.79◆,4244□,1891◆,1586◆,950◆
20200929,14,14.4,13.8,13.9,980,15.00□,14.02□,12.57◆,10.84◆,2921□,1860□,1558□,953◆
20200930,13.65,14.35,13.3,14.35,945,14.53□,14.03◆,12.62◆,10.90◆,1827□,1851□,1511□,953◆
20201005,14.35,14.55,14.1,14.15,481,14.17□,14.04◆,12.65◆,10.95◆,1364□,1806□,1461□,954◆
20201006,14.35,14.45,14.15,14.2,342,14.11□,14.06◆,12.70◆,11.00◆,812□,1784□,1446□,955◆
20201007,14.2,15.6,14,15.6,2375,14.44◆,14.15◆,12.78◆,11.06◆,1025◆,1870◆,1475◆,973◆
20201008,15.45,15.55,15,15.2,2250,14.70◆,14.21◆,12.86◆,11.13◆,1279◆,1947◆,1503◆,991◆
20201012,15.2,15.4,14.6,14.6,1022,14.75◆,14.29◆,12.93◆,11.18◆,1294◆,1923□,1516◆,997◆
20201013,14.8,15.5,14.6,15.35,1396,14.99◆,14.42◆,13.01◆,11.24◆,1477◆,1932◆,1534◆,1007◆
20201014,15.3,15.5,15,15.25,956,15.20◆,14.56◆,13.09◆,11.31◆,1600◆,1949◆,1544◆,1014◆
20201015,15.25,15.35,15,15.1,643,15.10□,14.63◆,13.17◆,11.37◆,1254□,1923□,1549◆,1018◆
20201016,15.1,15.3,14.4,14.45,1080,14.95□,14.69◆,13.24◆,11.42◆,1020□,1911□,1563◆,1026◆
20201019,14.25,14.8,14.25,14.55,439,14.94□,14.75◆,13.32◆,11.48◆,903□,1910□,1567◆,1029◆
20201020,14.85,15.15,14.6,15,759,14.87□,14.83◆,13.40◆,11.54◆,776□,1933◆,1577◆,1034◆
20201021,15.25,16.45,14.85,15.7,2336,14.96◆,14.95◆,13.48◆,11.60◆,1052◆,2034◆,1598◆,1052◆
20201022,15.8,17,15.35,16.85,4395,15.31◆,15.07◆,13.57◆,11.67◆,1802◆,2081◆,1643◆,1084◆
20201023,16.5,16.5,15.7,15.8,2891,15.58◆,15.06□,13.65◆,11.72◆,2164◆,1846□,1668◆,1104◆
20201026,15.8,16,15.2,15.2,1344,15.71◆,14.98□,13.72◆,11.78◆,2345◆,1592□,1679◆,1112◆
20201027,15,15.7,14.95,15.35,615,15.78◆,14.95□,13.80◆,11.83◆,2316□,1483□,1682◆,1115◆
20201028,15.45,16.1,15.45,15.6,1459,15.76□,15.01◆,13.88◆,11.89◆,2141□,1401□,1704◆,1126◆
20201029,15.3,15.3,14.8,15.3,852,15.45□,15.08◆,13.95◆,11.94◆,1432□,1378□,1714◆,1131◆
20201030,15.25,15.65,15.05,15.05,798,15.30□,15.13◆,14.03◆,11.99◆,1014□,1369□,1724◆,1133◆
20201102,15.2,15.2,14.5,14.6,746,15.18□,15.15◆,14.09◆,12.03◆,894□,1359□,1734◆,1126□
20201103,14.7,14.9,14.7,14.8,392,15.07□,15.18◆,14.16◆,12.07◆,850□,1355□,1737◆,1124□
20201104,14.8,15.1,14.8,14.85,438,14.92□,15.21◆,14.23◆,12.11◆,645□,1359◆,1741◆,1123□
20201105,15.05,15.65,14.9,15.4,810,14.94◆,15.20□,14.30◆,12.16◆,637□,1281□,1740□,1128◆
20201106,16.3,16.9,16.05,16.9,3868,15.31◆,15.29◆,14.40◆,12.22◆,1251◆,1362◆,1797◆,1158◆
20201109,17.6,18.55,17.6,18.55,9798,16.10◆,15.48◆,14.51◆,12.29◆,3061◆,1801◆,1940◆,1237◆
20201110,18,19.95,16.7,19.2,8791,16.98◆,15.68◆,14.62◆,12.38◆,4741◆,2171◆,2027◆,1309◆
20201111,19,19,17.85,18.3,3480,17.67◆,15.83◆,14.71◆,12.45◆,5350◆,2297◆,2018□,1337◆
20201112,18.2,18.2,17,17.1,2760,18.01◆,15.93◆,14.80◆,12.52◆,5740◆,2403◆,2036◆,1359◆
20201113,17.4,18.8,17.3,18.65,5634,18.36◆,16.14◆,14.90◆,12.60◆,6093◆,2630◆,2114◆,1404◆
20201116,18.2,18.7,17.6,18,3515,18.25□,16.31◆,14.98◆,12.67◆,4836□,2784◆,2133◆,1431◆
20201117,18.4,18.65,17,17.5,3456,17.91□,16.44◆,15.03◆,12.74◆,3769□,2919◆,2089□,1458◆
20201118,18.2,19.25,17.95,19.25,7594,18.10◆,16.61◆,15.11◆,12.82◆,4592◆,3182◆,2149◆,1520◆
20201119,19.3,21.15,19.3,21.1,10923,18.90◆,16.83◆,15.23◆,12.92◆,6225◆,3508◆,2305◆,1610◆
20201120,20.3,22,19.6,21.45,9222,19.46◆,17.11◆,15.36◆,13.02◆,6942◆,3825◆,2439◆,1672◆
20201123,21.35,21.45,20.35,20.75,5148,20.01◆,17.39◆,15.45◆,13.11◆,7269◆,4015◆,2474◆,1707◆
20201124,20.55,20.75,19.65,19.9,3644,20.49◆,17.61◆,15.54◆,13.19◆,7306◆,4167◆,2479◆,1732◆
20201125,20.85,21.45,20.15,20.3,3487,20.70◆,17.85◆,15.64◆,13.28◆,6485□,4268◆,2513◆,1759◆
20201126,19.65,20.2,19.6,19.85,2610,20.45□,18.08◆,15.74◆,13.36◆,4822□,4356◆,2541◆,1779◆
20201127,18.75,19.3,18.6,19.1,3287,19.98□,18.28◆,15.81◆,13.44◆,3635□,4480◆,2570◆,1805◆
20201130,19.9,19.9,19,19.2,1650,19.67□,18.51◆,15.89◆,13.52◆,2936□,4525◆,2579◆,1817◆
20201201,19.9,19.9,19.25,19.35,2014,19.56□,18.74◆,15.98◆,13.60◆,2610□,4607◆,2589◆,1832◆
