ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,А基[5],А基[20],А基[60],А基[120],А秖[5],А秖[20],А秖[60],А秖[120]
20210315,14.85,15.05,14.85,14.9,3405,14.94□,14.48◆,14.27◆,0,6378□,7104◆,8627□,0
20210316,14.9,15,14.85,14.9,3179,14.89□,14.57◆,14.28◆,0,4397□,7198◆,8531□,0
20210317,14.9,14.95,14.7,14.85,2638,14.90◆,14.65◆,14.29◆,0,3752□,7255◆,8426□,0
20210318,15.05,15.15,14.85,14.9,4905,14.91◆,14.72◆,14.29◆,0,3750□,7288◆,8370□,0
20210319,14.9,15,14.8,14.9,3853,14.89□,14.76◆,14.30◆,0,3596□,7193□,8348□,0
20210322,15.05,16.35,15.05,16.35,40979,15.18◆,14.88◆,14.33◆,0,11111◆,9136◆,8892◆,0
20210323,16.4,16.5,15.6,16.05,34215,15.41◆,14.98◆,14.35◆,0,17318◆,10717◆,9118◆,0
20210324,15.95,16.3,15.75,15.95,10159,15.63◆,15.06◆,14.37◆,0,18822◆,10794◆,8806□,0
20210325,16.15,17.5,16.1,17.5,67832,16.15◆,15.22◆,14.41◆,0,31408◆,13900◆,9832◆,0
20210326,18.35,19.25,17.9,19.25,119042,17.02◆,15.43◆,14.47◆,0,54446◆,19133◆,11310◆,0
20210329,20.4,20.7,18.95,19.25,193692,17.60◆,15.65◆,14.54◆,0,84988◆,28371◆,14222◆,0
20210330,19.25,19.45,18.65,19.15,41972,18.22◆,15.87◆,14.61◆,0,86540◆,30115◆,14775◆,0
20210331,19,19.8,18.8,19.25,44966,18.88◆,16.09◆,14.67◆,0,93501◆,32096◆,14859◆,0
20210401,19.25,19.3,18.85,18.9,18282,19.16◆,16.29◆,14.73◆,0,83591□,32350◆,14883◆,0
20210406,18.95,19.75,18.8,19.5,33305,19.21◆,16.53◆,14.80◆,0,66444□,33504◆,15282◆,0
20210407,19.6,20,19.4,19.6,22519,19.28◆,16.75◆,14.87◆,0,32209□,33672◆,15506◆,0
20210408,19.75,21.55,19.7,21.55,51635,19.76◆,17.07◆,14.98◆,0,34142◆,35599◆,16264◆,0
20210409,22.7,23.4,21.9,22.1,108603,20.33◆,17.44◆,15.10◆,0,46869◆,40736◆,17943◆,0
20210412,23.2,24.3,22.7,24.3,97613,21.41◆,17.91◆,15.25◆,0,62735◆,45371◆,19465◆,0
20210413,25.05,25.7,23.05,23.05,84737,22.12◆,18.31◆,15.39◆,0,73022◆,49377◆,20738◆,0
20210414,23.3,24.05,22.1,23.6,51976,22.92◆,18.75◆,15.55◆,0,78913◆,51805◆,21337◆,0
20210415,23.8,24.5,23,24.05,35660,23.42◆,19.20◆,15.72◆,0,75718□,53429◆,21845◆,0
20210416,24.25,25.4,24.05,24.8,38688,23.96◆,19.70◆,15.90◆,0,61735□,55232◆,22367◆,0
20210419,25,26,24.8,24.95,48731,24.09◆,20.20◆,16.08◆,0,51959□,57423◆,23050◆,0
20210420,25,25.05,24.05,24.6,25306,24.40◆,20.69◆,16.26◆,0,40072□,58496◆,23356◆,0
20210421,24.7,25.85,24.6,25.2,45726,24.72◆,21.13◆,16.45◆,0,38822□,58733◆,24060◆,0
20210422,27,27.7,26,27.7,95468,25.45◆,21.71◆,16.67◆,0,50784◆,61796◆,25344◆,0
20210423,28.7,28.8,26.1,26.85,87673,25.86◆,22.26◆,16.89◆,0,60581◆,65671◆,26687◆,0
20210426,26.85,27.3,26.25,27,30416,26.27◆,22.73◆,17.12◆,0,56918□,63801□,27115◆,0
20210427,27.4,28.65,27.05,27.2,46289,26.79◆,23.13◆,17.34◆,0,61115◆,60163□,27837◆,0
20210428,27.45,28.2,26.9,28.2,38120,27.39◆,23.58◆,17.60◆,0,59593□,52384□,28343◆,0
20210429,28.9,30,28.05,28.25,66593,27.50◆,24.03◆,17.85◆,0,53818□,53615◆,29388◆,0
20210503,29.6,31.05,29.1,31.05,130491,28.34◆,24.62◆,18.15◆,0,62382◆,57892◆,31524◆,0
20210504,31.4,32.95,27.95,28.05,179021,28.55◆,25.08◆,18.40◆,0,92103◆,65929◆,34468◆,0
20210505,27.6,29.75,26.45,28.2,67145,28.75◆,25.52◆,18.65◆,0,96274◆,67621◆,35558◆,0
20210506,29,30.5,28,29.75,70348,29.06◆,26.02◆,18.92◆,0,102720◆,70012◆,36701◆,0
20210507,30.5,31,28.35,29.3,52375,29.27◆,26.41◆,19.20◆,0,99876□,70049◆,37531◆,0
20210510,29.5,32,29.05,31.65,76431,29.39◆,26.89◆,19.51◆,0,89064□,68440□,38699◆,0
20210511,31.85,34.8,30.5,33.6,149814,30.50◆,27.35◆,19.86◆,0,83223□,71051◆,41146◆,0
20210512,34.4,35.3,30.25,30.25,108572,30.91◆,27.71◆,20.14◆,17.22,91508◆,72242◆,42880◆,27620
20210513,27.25,28.95,27.25,27.25,64016,30.41□,27.90◆,20.38◆,17.33◆,90242□,72844◆,43918◆,27673◆
20210514,27.25,27.9,24.55,24.55,71078,29.46□,27.92◆,20.56◆,17.41◆,93982◆,74615◆,45081◆,28078◆
20210517,22.1,22.9,22.1,22.1,39859,27.55□,27.79□,20.71◆,17.48◆,86668□,74674◆,45720◆,28241◆
20210518,22.25,24.2,21.25,23.6,119620,25.55□,27.72□,20.88◆,17.56◆,80629□,78218◆,47643◆,29107◆
20210519,23.4,24.6,22.65,24.2,75822,24.34□,27.70□,21.05◆,17.64◆,74079□,80744◆,48811◆,29597◆
20210520,23.85,25.75,23.4,23.5,84441,23.59□,27.61□,21.21◆,17.71◆,78164◆,82680◆,50183◆,30180◆
20210521,24.2,25.85,23.85,25.85,73629,23.85◆,27.52□,21.41◆,17.80◆,78674◆,81588□,51367◆,30377◆
20210524,26.05,28.4,25.5,28.4,112108,25.11◆,27.60◆,21.64◆,17.91◆,93124◆,82810◆,53092◆,31107◆
20210525,29.8,31.2,27,28.05,183851,26.00◆,27.65◆,21.87◆,18.02◆,105970◆,90481◆,56061◆,32480◆
20210526,28.3,30.2,27.3,28.35,122130,26.83◆,27.71◆,22.09◆,18.14◆,115232◆,94273◆,57857◆,33430◆
20210527,28.3,29.2,27.85,28.05,46014,27.74◆,27.70□,22.31◆,18.25◆,107547□,94668◆,58475◆,33726◆
20210528,28.6,29.4,28.1,28.45,48793,28.26◆,27.71◆,22.54◆,18.37◆,102579□,93778□,59169◆,34059◆
20210531,28.75,29,27.8,28,34390,28.18□,27.56□,22.76◆,18.48◆,87036□,88973□,59654◆,34288◆
20210601,28.15,28.45,27.4,28.45,34121,28.26◆,27.58◆,22.98◆,18.60◆,57090□,81728□,60002◆,34519◆
20210602,28.8,29,28.25,28.4,41999,28.27◆,27.59◆,23.21◆,18.71◆,41064□,80471□,60532◆,34702◆
20210603,29,31.2,28.95,31.2,88592,28.90◆,27.66◆,23.48◆,18.85◆,49579◆,81383◆,61689◆,35347◆
20210604,32.1,32.65,29.55,29.6,196607,29.13◆,27.68◆,23.72◆,18.98◆,79142◆,88594◆,64748◆,36904◆
20210607,30.2,31.45,28.8,29.75,90965,29.48◆,27.58□,23.97◆,19.11◆,90457◆,89321◆,66166◆,37560◆
20210608,29.95,30.55,29.6,29.85,24214,29.76◆,27.39□,24.22◆,19.24◆,88476□,83041□,66488◆,37665◆
20210609,30,30.35,28.6,28.8,25958,29.84◆,27.32□,24.45◆,19.36◆,85267□,78910□,66843◆,37774◆
20210610,28.55,28.8,26,27.15,77380,29.03□,27.32□,24.65◆,19.46◆,83025□,79579◆,68076◆,38352◆
20210611,27.15,27.8,26.7,27,35896,28.51□,27.44◆,24.85◆,19.57◆,50883□,77820□,68621◆,38576◆
20210615,26.9,27.15,26.3,26.75,21207,27.91□,27.67◆,25.05◆,19.67◆,36931□,76887□,68931◆,38678◆
20210616,26.9,27.4,26.1,26.15,19964,27.17□,27.80◆,25.24◆,19.77◆,36081□,71904□,69182◆,38776◆
20210617,26,27.35,25.7,27.2,19860,26.85□,27.95◆,25.45◆,19.87◆,34862□,69106□,69449◆,38898◆
20210618,27.6,27.6,26.6,26.75,18701,26.77□,28.11◆,25.62◆,19.98◆,23126□,65819□,69077□,38985◆
20210621,26.5,27.2,26,26.1,18105,26.59□,28.12◆,25.79◆,20.07◆,19568□,63043□,68809□,38964□
20210622,27,27.8,26.55,27.5,37962,26.74◆,28.08□,25.98◆,20.17◆,22919◆,59336□,69272◆,39039◆
20210623,28,28.15,26.85,27,26029,26.91◆,28.03□,26.14◆,20.27◆,24132◆,51444□,68575□,39204◆
20210624,27.45,28.1,27.05,27.45,25280,26.96◆,27.98□,26.27◆,20.37◆,25216◆,46602□,67013□,39161□
20210625,28.45,28.45,27.15,27.25,19154,27.06◆,27.94□,26.41◆,20.48◆,25306◆,45259□,64104□,39163◆
20210628,27.4,28,27,28,27198,27.44◆,27.92□,26.55◆,20.58◆,27125◆,44179□,63858□,39316◆
20210629,28.2,28.45,27.5,27.6,25929,27.46◆,27.90□,26.69◆,20.68◆,24718□,43756□,63540□,39200□
20210630,27.6,29.7,27.45,29.55,83415,27.97◆,27.95◆,26.87◆,20.80◆,36195◆,46221◆,64626◆,39755◆
20210701,30.3,31,28.6,28.85,87767,28.25◆,27.98◆,27.03◆,20.91◆,48693◆,48509◆,65534◆,40408◆
20210702,29.2,30.5,28.35,28.5,58467,28.50◆,27.84□,27.18◆,21.02◆,56555◆,47003□,66133◆,40820◆
20210705,28.95,28.95,27.85,27.95,27256,28.49□,27.76□,27.28◆,21.13◆,56567◆,38535□,65726□,40995◆
20210706,28,28.35,27.8,27.95,14461,28.56◆,27.67□,27.38◆,21.24◆,54273□,34710□,64157□,41050◆
20210707,28.05,28.35,27.65,27.75,17115,28.20□,27.56□,27.44◆,21.35◆,41013□,34355□,62816□,41140◆
20210708,28.1,28.6,27.9,28.45,19968,28.12□,27.55□,27.53◆,21.46◆,27454□,34056□,61736□,41237◆
20210709,28.25,28.35,27.6,27.6,13846,27.94□,27.57◆,27.59◆,21.57◆,18529□,30879□,61101□,41219□
20210712,27.9,28.3,27.2,27.25,12521,27.80□,27.58◆,27.65◆,21.68◆,15582□,29710□,60715□,41280◆
20210713,27.8,27.8,25.85,25.9,31571,27.39□,27.54□,27.67◆,21.78◆,19004◆,30229◆,60596□,41482◆
20210714,25.9,25.95,24.6,25.35,21307,26.91□,27.50□,27.67◆,21.88◆,19843◆,30296◆,60139□,41595◆
20210715,25.6,26.55,25.2,26.55,17472,26.53□,27.47□,27.70◆,21.98◆,19344□,30176□,60009□,41683◆
20210716,26.4,26.7,25.85,26.15,13483,26.24□,27.44□,27.72◆,22.09◆,19271□,29915□,59471□,41766◆
20210719,25.8,26.3,25.55,25.85,8646,25.96□,27.42□,27.69□,22.18◆,18496□,29442□,58024□,41684□
20210720,25.45,25.65,24.85,24.9,11489,25.76□,27.29□,27.66□,22.27◆,14480□,28119□,56755□,41721◆
20210721,25.25,25.5,24.05,24.3,12731,25.55□,27.16□,27.61□,22.36◆,12764□,27454□,56460□,41787◆
20210722,24.55,24.95,24.1,24.45,8745,25.13□,27.01□,27.57□,22.46◆,11019□,26627□,55834□,41835◆
20210723,24.6,26.15,24.35,25.9,17702,25.08□,26.94□,27.53□,22.56◆,11863◆,26555□,55494□,41918◆
20210726,25.9,25.9,24.6,24.75,14713,24.86□,26.78□,27.47□,22.66◆,13076◆,25930□,54629□,42009◆
20210727,24.9,25.15,24.4,24.4,7272,24.76□,26.62□,27.36□,22.75◆,12233□,24997□,52576□,42050◆
20210728,24.35,24.65,23.45,24.05,7568,24.71□,26.34□,27.29□,22.84◆,11200□,21205□,49718□,42093◆
20210729,24.5,25,24.1,24.95,7266,24.81◆,26.15□,27.24□,22.94◆,10904□,17180□,48720□,42139◆
20210730,25,25,24.25,24.25,4960,24.48□,25.94□,27.15□,23.03◆,8356□,14505□,47630□,42166◆
20210802,24.4,24.8,24,24.8,5295,24.49◆,25.78□,27.07□,23.13◆,6472□,13407□,46846□,42188◆
20210803,24.75,24.8,24.4,24.55,3052,24.52◆,25.61□,26.95□,23.23◆,5628□,12836□,45623□,42161□
20210804,24.65,24.95,24.65,24.75,4810,24.66◆,25.46□,26.81□,23.33◆,5077□,12221□,43206□,42176◆
20210805,24.65,24.65,24.25,24.25,4769,24.52□,25.25□,26.71□,23.42◆,4577□,11461□,41476□,42178◆
20210806,24.3,24.7,24.1,24.15,7037,24.50□,25.08□,26.65□,23.51◆,4993◆,11121□,40526□,42222◆
20210809,24.25,24.35,23.85,23.9,4242,24.32□,24.91□,26.64□,23.60◆,4782□,10707□,39412□,42246◆
20210810,24.1,24.4,23.6,23.7,4856,24.15□,24.80□,26.67◆,23.69◆,5143◆,9371□,38829□,42274◆
20210811,23.8,23.85,22.9,23.15,6300,23.83□,24.69□,26.66□,23.77◆,5441◆,8621□,36940□,42292◆
20210812,23.2,23.7,23.05,23.5,4407,23.68□,24.54□,26.65□,23.85◆,5369□,7967□,35750□,42280□
20210813,23.65,23.75,22.9,22.9,4228,23.43□,24.37□,26.64□,23.92◆,4807□,7505□,34413□,42298◆
20210816,22.85,22.85,21.55,22,8950,23.05□,24.18□,26.58□,23.99◆,5748◆,7520◆,33335□,42351◆
20210817,22.1,22.8,22.05,22.25,8555,22.76□,24.05□,26.47□,24.06◆,6488◆,7373□,31609□,42350□
20210818,22.45,22.8,21.3,22.75,8018,22.68□,23.97□,26.39□,24.13◆,6832◆,7137□,28679□,42370◆
20210819,22.6,22.75,21.7,21.75,5215,22.33□,23.84□,26.28□,24.18◆,6993◆,6961□,26730□,42293□
20210820,21.8,22.75,21.8,22.25,8173,22.20□,23.65□,26.18□,24.24◆,7782◆,6484□,26099□,42287□
20210823,22.5,23.3,22.45,23.2,7802,22.44◆,23.58□,26.09□,24.32◆,7553□,6139□,25416□,42293◆
20210824,23.35,23.6,23,23.2,4997,22.63◆,23.52□,26.01□,24.38◆,6841□,6025□,24926□,42290□
20210825,23.25,23.75,23.2,23.75,3980,22.83◆,23.50□,25.93□,24.46◆,6034□,5846□,24424□,42213□
20210826,23.85,23.85,23.3,23.55,3460,23.19◆,23.43□,25.85□,24.53◆,5683□,5655□,23782□,42157□
20210827,23.6,23.8,23.25,23.6,2419,23.46◆,23.40□,25.73□,24.60◆,4532□,5528□,22345□,42017□
20210830,23.8,23.85,23.45,23.6,1916,23.54◆,23.34□,25.63□,24.67◆,3355□,5359□,19101□,41924□
20210831,23.6,23.6,23.1,23.35,2518,23.57◆,23.28□,25.52□,24.74◆,2859□,5333□,17626□,41896□
20210901,23.5,23.95,23.45,23.55,3445,23.53□,23.22□,25.41□,24.82◆,2752□,5264□,17280□,41884□
20210902,23.65,23.65,22.9,22.95,3395,23.41□,23.15□,25.32□,24.88◆,2739□,5196□,16904□,41874□
20210903,23.2,23.45,23.05,23.25,2982,23.34□,23.11□,25.25□,24.95◆,2851◆,4993□,15664□,41870□
20210906,23.4,23.4,22.1,22.2,4019,23.06□,23.02□,25.17□,25.01◆,3272◆,4982□,15133□,41877◆
20210907,22.2,22.7,22.15,22.45,2325,22.88□,22.96□,25.10□,25.08◆,3233□,4855□,14818□,41875□
20210908,22.35,22.35,21.5,21.5,5572,22.47□,22.88□,25.02□,25.13◆,3659◆,4819□,14578□,41880◆
20210909,21.5,21.9,21.3,21.8,3015,22.24□,22.79□,24.93□,25.19◆,3583□,4749□,14298□,41873□
20210910,21.8,22.2,21.6,21.95,1988,21.98□,22.75□,24.85□,25.24◆,3384□,4637□,14019□,41548□
20210913,21.95,22.7,21.8,22.5,3257,22.04◆,22.77◆,24.79□,25.29◆,3232□,4353□,13772□,41290□
20210914,22.8,22.8,22.2,22.2,1977,21.99□,22.77□,24.70□,25.34◆,3162□,4024□,13172□,41222□
20210915,22.05,22.9,22.05,22.6,3954,22.21◆,22.76□,24.63□,25.38◆,2838□,3821□,12804□,40690□
20210916,22.7,22.7,22.3,22.35,2200,22.32◆,22.79◆,24.55□,25.41◆,2675□,3670□,12419□,39716□
20210917,22.35,22.5,22,22,2775,22.33◆,22.78□,24.46□,25.43◆,2833◆,3400□,12146□,38125□
20210922,21.4,21.6,21.05,21.05,4365,22.04□,22.67□,24.34□,25.45◆,3054◆,3228□,11766□,37812□
20210923,21.2,21.4,21.05,21.1,1730,21.82□,22.57□,24.23□,25.46◆,3005□,3065□,11362□,37451□
20210924,21.4,21.95,21.35,21.4,2959,21.58□,22.45□,24.10□,25.48◆,2806□,3014□,10021□,37324□
20210927,21.5,23.2,21.5,22.7,12135,21.65◆,22.41□,24.00□,25.51◆,4793◆,3447◆,8761□,37147□
20210928,23.3,23.45,22.2,22.45,15981,21.74◆,22.35□,23.89□,25.53◆,7434◆,4126◆,8053□,37093□
20210929,22.25,24.3,22.1,23.85,32965,22.30◆,22.36◆,23.83□,25.55◆,13154◆,5678◆,8148◆,36937□
20210930,25,26.2,24.8,26.2,50962,23.32◆,22.50◆,23.80□,25.59◆,23001◆,8100◆,8756◆,36457□
20211001,26.35,26.45,23.7,23.9,128269,23.82◆,22.52◆,23.73□,25.58□,48063◆,14341◆,10609◆,36712◆
20211004,24.5,24.6,22.1,22.15,46375,23.71□,22.48□,23.63□,25.58□,54911◆,16490◆,11049◆,36393□
20211005,21.65,22.5,21.35,22.35,27530,23.69□,22.44□,23.54□,25.57□,57220◆,17718◆,11277◆,36189□
20211006,23.05,24.1,22.85,23.2,63393,23.56□,22.49◆,23.47□,25.56□,63306◆,20686◆,12125◆,36420◆
20211007,23.2,23.9,23.1,23.35,27912,22.99□,22.53◆,23.43□,25.55□,58696□,21966◆,12064□,36330□
20211008,23.8,23.8,22.75,23.1,14640,22.83□,22.61◆,23.39□,25.53□,35970□,22419◆,11953□,36046□
20211012,22.3,22.45,21.15,21.3,24276,22.66□,22.59□,23.31□,25.50□,31550□,23482◆,12066◆,36038□
20211013,21.65,21.8,20.65,20.85,15777,22.36□,22.53□,23.22□,25.47□,29200□,24172◆,12105◆,35788□
20211014,21.35,21.35,20.6,20.85,9030,21.89□,22.45□,23.13□,25.41□,18327□,24460◆,12111◆,35068□
20211015,21.15,21.4,20.85,21.15,10695,21.45□,22.40□,23.07□,25.36□,14884□,24896◆,12098□,34426□
20211018,21.05,23.2,20.85,23,31119,21.43□,22.42◆,23.05□,25.33□,18180◆,26255◆,12404◆,34432◆
20211019,22.7,24.1,22.15,24.05,45180,21.98◆,22.50◆,23.04□,25.30□,22360◆,28404◆,13011◆,34423□
20211020,23.8,24.3,23.4,24.05,26677,22.62◆,22.60◆,23.01□,25.27□,24540◆,29599◆,13161◆,34327□
20211021,24,24.2,23.35,23.85,17561,23.22◆,22.74◆,23.00□,25.23□,26247◆,30258◆,13208◆,33919□
20211022,23.9,23.9,22.8,22.9,16907,23.57◆,22.83◆,22.97□,25.17□,27489◆,31017◆,13369◆,32972□
20211025,23.25,23.75,22.95,23.3,15862,23.63◆,22.93◆,22.96□,25.13□,24438□,31662◆,13507◆,31613□
20211026,23.3,23.3,22.55,22.6,11425,23.34□,22.92□,22.92□,25.08□,17687□,31627□,13577◆,31148□
20211027,22.85,23,22.6,22.6,5976,23.05□,22.93◆,22.89□,25.02□,13546□,31127□,13594◆,30612□
20211028,22.95,22.95,22.25,22.3,5859,22.74□,22.85□,22.85□,24.96□,11206□,29771□,13603◆,30224□
20211029,22.5,22.9,22.35,22.7,7009,22.70□,22.68□,22.82□,24.89□,9226□,27574□,13669◆,29646□
20211101,22.8,23.05,22.55,22.7,6790,22.58□,22.62□,22.79□,24.80□,7412□,21500□,13702◆,28454□
20211102,23.2,23.55,22.65,22.65,12069,22.59◆,22.64◆,22.76□,24.73□,7541◆,19784□,13824◆,27650□
